event_id,timestamp,user_id,device_id,session_id,resource_id,ip_address,country,city,latitude,longitude,authentication_method,authentication_result,failure_reason,attack_label,is_attack
206,2026-05-03 03:59:40.075603,361,1725,13,25,192.168.74.94,USA,Cathybury,17.57225,-20.130616,MFA,Success,,0,False
207,2026-05-03 04:16:40.075603,864,504,309,17,10.88.214.66,USA,Christineborough,22.604303,75.473047,MFA,Success,,0,False
208,2026-05-03 05:21:40.075603,166,114,170,8,172.28.44.21,USA,North Christina,54.5815445,55.787911,SSO,Success,,0,False
209,2026-05-03 07:17:40.075603,973,853,307,24,192.168.166.191,USA,Valdezchester,-17.6880015,-57.204956,SSO,Success,,0,False
210,2026-05-03 08:23:40.075603,387,976,369,12,10.165.227.113,USA,Charlestown,-42.967668,154.19611,SSO,Success,,0,False
211,2026-05-03 08:36:40.075603,627,1569,448,11,192.168.132.52,USA,Smithville,32.8296435,164.927631,Password,Success,,0,False
212,2026-05-03 09:54:40.075603,349,380,350,24,10.126.246.45,USA,West Laura,-40.9609605,169.39946,SSO,Success,,0,False
213,2026-05-03 10:26:40.075603,712,628,124,25,10.154.254.219,USA,New Melissashire,8.9302155,-105.26746,MFA,Success,,0,False
214,2026-05-03 11:01:40.075603,229,1111,282,12,10.112.149.85,USA,Vegabury,17.794164,-58.12323,Password,Success,,0,False
215,2026-05-03 11:16:40.075603,580,338,127,21,10.147.96.128,USA,West Kendra,-86.723794,-70.873774,MFA,Success,,0,False
216,2026-05-03 14:02:40.075603,220,1700,58,19,192.168.17.154,USA,Lisatown,-14.275527,140.627569,SSO,Success,,0,False
217,2026-05-03 14:11:40.075603,21,1329,422,30,172.26.97.239,USA,Sparksmouth,54.6638665,57.405117,MFA,Success,,0,False
218,2026-05-03 16:03:40.075603,548,1179,124,28,172.21.166.38,USA,Williamhaven,-13.8299095,166.431868,SSO,Success,,0,False
219,2026-05-03 16:33:40.075603,856,952,426,12,10.192.125.246,USA,North Roseborough,-16.906476,66.158744,SSO,Success,,0,False
220,2026-05-03 19:16:40.075603,319,1237,37,26,10.2.120.250,USA,New Adrianashire,-65.845831,-114.867851,Password,Success,,0,False
221,2026-05-03 20:59:40.075603,211,897,175,8,10.62.44.191,USA,Taylortown,15.549216,135.383708,MFA,Success,,0,False
222,2026-05-03 21:51:40.075603,63,865,280,1,192.168.152.41,USA,Larryview,-6.863698,-31.231039,Password,Success,,0,False
223,2026-05-03 22:00:40.075603,385,261,388,1,172.20.133.201,USA,Rodriguezmouth,-9.383391,154.790601,Password,Success,,0,False
224,2026-05-03 22:33:40.075603,926,761,398,27,192.168.2.60,USA,Nathanmouth,1.297413,131.724602,MFA,Success,,0,False
225,2026-05-03 23:21:40.075603,613,603,182,27,172.19.221.137,USA,Port Melissa,12.309606,-159.29053,SSO,Success,,0,False
226,2026-05-03 23:31:40.075603,905,1240,432,7,192.168.235.233,USA,Kristiville,74.4342145,-114.513345,Password,Success,,0,False
227,2026-05-03 23:37:40.075603,965,355,467,8,192.168.19.27,USA,Lake Amberbury,63.3969905,141.174505,SSO,Success,,0,False
228,2026-05-03 23:53:40.075603,874,644,315,10,192.168.28.78,USA,New Leslie,17.3111155,62.981916,SSO,Success,,0,False
229,2026-05-04 00:23:40.075603,618,335,1,13,192.168.56.234,USA,New Kaylee,30.5382855,84.505183,Password,Success,,0,False
230,2026-05-04 00:32:40.075603,567,1751,3,25,172.18.242.155,USA,Haleyfurt,18.5242115,19.139547,SSO,Success,,0,False
231,2026-05-04 01:08:40.075603,328,228,173,7,192.168.184.1,USA,Hawkinston,70.7377965,69.302054,SSO,Success,,0,False
232,2026-05-04 01:34:40.075603,178,1184,305,29,10.33.45.185,USA,Troyton,59.74037,131.938583,MFA,Success,,0,False
233,2026-05-04 01:36:40.075603,476,22,105,28,81.238.218.187,Haiti,Thomasside,0.452021,-7.690413,Password,Success,,6,True
234,2026-05-04 02:49:40.075603,993,98,417,28,172.17.70.232,USA,New Nathan,56.02571,117.793129,MFA,Success,,0,False
235,2026-05-04 03:28:40.075603,154,15,173,30,10.232.69.89,USA,Port Heather,-39.4452465,-179.679963,SSO,Success,,0,False
236,2026-05-04 04:18:40.075603,410,398,229,29,172.26.252.205,USA,Destinyport,31.312581,10.404736,Password,Success,,0,False
237,2026-05-04 05:01:40.075603,298,449,17,16,10.132.3.39,USA,New Lisa,32.1352765,53.478743,MFA,Success,,0,False
238,2026-05-04 05:59:40.075603,821,1779,104,4,172.24.245.51,USA,North Michelleberg,-19.7904475,153.735943,MFA,Success,,0,False
239,2026-05-04 08:17:40.075603,332,461,227,27,10.18.173.225,USA,Davidside,19.3197835,-156.99324,Password,Success,,0,False
240,2026-05-04 08:26:40.075603,146,1501,468,30,172.29.73.80,USA,West Natasha,18.85529,25.054083,SSO,Success,,0,False
241,2026-05-04 08:53:40.075603,952,197,268,29,172.19.164.235,USA,Rasmussenfort,53.7892685,9.147321,Password,Success,,0,False
242,2026-05-04 10:21:40.075603,699,363,1,29,192.168.116.211,USA,Pamelaville,-59.0061165,-47.782277,Password,Success,,0,False
243,2026-05-04 11:54:40.075603,941,1537,314,25,172.23.98.17,USA,Nicholsonside,-66.2244685,123.093222,SSO,Success,,0,False
244,2026-05-04 11:57:40.075603,145,826,316,27,172.30.143.59,USA,Calhounberg,31.92961,108.006909,MFA,Success,,0,False
245,2026-05-04 13:16:40.075603,62,572,438,20,10.138.202.186,USA,East Kelsey,-82.6726665,-106.281094,MFA,Success,,0,False
246,2026-05-04 14:05:40.075603,462,898,462,25,10.107.33.14,USA,North Larryport,39.760966,-152.401476,MFA,Success,,0,False
247,2026-05-04 14:21:40.075603,554,1218,210,22,10.109.197.172,USA,Kimberlyborough,-28.129941,5.43841,SSO,Success,,0,False
248,2026-05-04 14:28:40.075603,559,1665,76,20,10.0.160.57,USA,South Tina,-87.7793515,-38.23453,SSO,Success,,0,False
249,2026-05-04 16:27:40.075603,49,245,272,15,172.18.66.89,USA,Lake Jamesfurt,-4.228167,150.982475,SSO,Failure,,0,False
250,2026-05-04 16:34:40.075603,731,555,74,24,172.21.185.13,USA,Schmidtfurt,-68.522717,-99.261475,Password,Success,,0,False
251,2026-05-04 17:45:40.075603,726,185,361,27,172.26.185.113,USA,Lake Markberg,-44.8492425,-25.216558,Password,Success,,0,False
252,2026-05-04 17:45:40.075603,856,1734,254,20,192.168.158.205,USA,New Walter,-48.038411,105.945855,SSO,Success,,0,False
253,2026-05-04 18:01:40.075603,31,184,371,29,192.168.99.169,USA,Coryfurt,-47.9194535,-102.007618,SSO,Success,,0,False
254,2026-05-04 18:22:40.075603,487,517,279,3,192.168.167.252,USA,Adamland,40.3186535,99.264489,Password,Success,,0,False
255,2026-05-04 18:57:40.075603,682,934,91,26,10.198.128.138,USA,South Angela,-71.9762865,17.430519,Password,Success,,0,False
256,2026-05-04 19:10:40.075603,295,1167,294,6,192.168.107.86,USA,Port Donnaborough,84.7070265,-32.361429,SSO,Failure,,0,False
257,2026-05-04 19:17:40.075603,270,1798,486,22,192.168.184.95,USA,Harveystad,-68.5086215,15.540239,MFA,Success,,0,False
258,2026-05-04 20:20:40.075603,588,960,313,21,10.132.49.230,USA,Lake Kelly,-20.987261,43.110477,Password,Success,,0,False
259,2026-05-04 20:57:40.075603,449,503,168,19,192.168.142.67,USA,Lake Henry,-79.6789025,-175.047292,SSO,Success,,0,False
260,2026-05-04 21:11:40.075603,341,485,4,12,192.168.144.78,USA,Kevintown,-51.1446045,-94.062712,MFA,Success,,0,False
261,2026-05-04 22:29:40.075603,974,1058,439,24,172.29.197.132,USA,Victorburgh,-20.071069,35.514886,SSO,Success,,0,False
262,2026-05-04 23:43:40.075603,199,774,328,4,172.19.50.125,USA,Piercefurt,-32.9596465,73.567325,MFA,Success,,0,False
263,2026-05-05 01:15:40.075603,501,332,217,17,192.168.48.221,USA,Paulamouth,-20.053227,-34.374565,Password,Success,,0,False
264,2026-05-05 01:46:40.075603,688,1532,71,16,172.28.240.48,USA,Erikmouth,-17.309043,31.423354,MFA,Success,,0,False
265,2026-05-05 02:42:40.075603,872,348,406,6,192.168.164.156,USA,Port Gabriel,-24.8338395,11.64458,Password,Success,,0,False
266,2026-05-05 02:52:40.075603,96,7,167,1,10.231.35.3,USA,Evelynland,-72.715279,77.421161,Password,Success,,0,False
267,2026-05-05 04:46:40.075603,4,887,406,22,172.30.114.120,USA,Rodneyport,77.2101665,-145.166533,Password,Success,,0,False
268,2026-05-05 07:42:40.075603,624,236,75,13,172.17.225.173,USA,New Nicholas,30.489755,-179.58706,Password,Success,,0,False
269,2026-05-05 08:39:40.075603,93,1458,307,30,192.168.118.115,USA,Morenomouth,-82.9197065,134.905438,SSO,Success,,0,False
270,2026-05-05 10:28:40.075603,391,1139,265,2,172.28.41.196,USA,Salazarberg,38.512874,107.425992,SSO,Success,,0,False
271,2026-05-05 11:10:40.075603,442,565,146,2,172.31.97.196,USA,South Elizabeth,-73.5713645,-63.76045,Password,Success,,0,False
272,2026-05-05 11:41:40.075603,616,1407,10,5,172.19.143.240,USA,West Mollyburgh,-52.417159,-56.858738,MFA,Success,,0,False
273,2026-05-05 13:04:40.075603,575,347,107,28,172.28.96.101,USA,Kentbury,41.684324,148.891686,MFA,Success,,0,False
274,2026-05-05 14:01:40.075603,397,264,163,25,172.22.140.159,USA,Lake Julietown,37.910787,-86.272384,Password,Success,,0,False
275,2026-05-05 14:18:40.075603,626,1101,115,5,10.112.125.202,USA,Port Michelle,49.6455005,48.888744,Password,Success,,0,False
276,2026-05-05 17:23:40.075603,440,652,333,2,10.247.86.29,USA,West Dianeport,-71.909454,28.269857,Password,Success,,0,False
277,2026-05-05 18:08:40.075603,499,652,158,8,192.168.97.124,USA,Feliciaview,-36.986311,65.294515,SSO,Failure,,0,False
278,2026-05-05 19:22:40.075603,550,1601,27,11,192.168.136.194,USA,East Kathleen,-37.2969265,-129.969214,SSO,Success,,0,False
279,2026-05-05 19:47:40.075603,350,742,133,5,172.22.124.180,USA,East Danabury,24.557292,9.591615,MFA,Success,,0,False
280,2026-05-05 20:14:40.075603,15,1007,64,5,172.16.35.189,USA,West Joseph,81.422059,-82.854799,MFA,Success,,0,False
281,2026-05-05 20:36:40.075603,279,1766,338,17,172.29.128.135,USA,Cardenasstad,-45.752525,-18.464413,MFA,Success,,0,False
282,2026-05-05 22:32:40.075603,510,396,309,5,172.18.136.103,USA,Smithburgh,-62.7117755,-137.804853,SSO,Success,,0,False
283,2026-05-05 22:58:40.075603,95,763,467,28,10.28.252.131,USA,Lake Lisachester,-5.078188,-33.577737,SSO,Success,,0,False
284,2026-05-05 23:10:40.075603,528,1187,134,11,192.168.69.21,USA,Matthewberg,59.0457465,-35.728738,MFA,Success,,0,False
285,2026-05-05 23:21:40.075603,91,1032,299,8,172.22.206.126,USA,Jessicafort,47.4008035,-153.155091,SSO,Success,,0,False
286,2026-05-05 23:27:40.075603,697,340,326,21,172.22.218.75,USA,East Richardfurt,53.7331565,69.574312,SSO,Success,,0,False
287,2026-05-05 23:31:40.075603,319,677,321,19,172.31.59.202,USA,Cranestad,-15.236454,-20.943468,Password,Success,,0,False
288,2026-05-05 23:57:40.075603,291,622,146,28,192.168.44.79,USA,Harveyshire,-39.323242,-87.424381,SSO,Success,,0,False
289,2026-05-06 00:35:40.075603,85,169,408,24,192.168.194.163,USA,West Jamie,9.57928,138.667491,Password,Success,,0,False
290,2026-05-06 02:25:40.075603,822,1151,82,29,10.133.166.195,USA,Beckyfort,74.0711975,-117.465863,Password,Success,,0,False
291,2026-05-06 06:09:40.075603,155,231,331,22,192.168.206.165,USA,West Kellyburgh,-33.2826075,-48.298463,SSO,Success,,0,False
292,2026-05-06 07:04:40.075603,154,1566,402,10,10.176.131.106,USA,Bishopshire,71.2808335,172.887549,Password,Success,,0,False
293,2026-05-06 07:48:40.075603,800,1693,363,16,192.168.151.30,USA,New Ashley,89.716243,178.081605,SSO,Success,,0,False
294,2026-05-06 08:01:40.075603,37,1018,260,8,172.28.151.229,USA,Smithfurt,-75.1535275,39.466265,SSO,Success,,0,False
295,2026-05-06 10:29:40.075603,886,1577,144,27,172.16.139.55,USA,East Caleb,-18.1101165,-154.774262,SSO,Success,,0,False
296,2026-05-06 11:01:40.075603,922,357,373,29,172.30.19.90,USA,Ericberg,-50.66719,146.121924,MFA,Success,,0,False
297,2026-05-06 11:45:40.075603,471,1101,131,6,192.168.94.29,USA,South Ericfort,-10.6797975,-95.72506,SSO,Success,,0,False
298,2026-05-06 12:01:40.075603,65,725,354,8,10.38.6.207,USA,Grayfort,64.948594,17.397886,MFA,Success,,0,False
299,2026-05-06 12:32:40.075603,773,1245,150,9,10.231.7.235,USA,Johnport,-83.320626,-4.64102,Password,Success,,0,False
300,2026-05-06 13:10:40.075603,792,230,258,14,192.168.212.2,USA,South Christopher,-13.209476,-98.276488,Password,Success,,0,False
301,2026-05-06 14:02:40.075603,390,600,398,19,172.28.197.191,USA,Bobbyshire,-83.7471235,-41.929874,SSO,Failure,,0,False
302,2026-05-06 14:12:40.075603,271,326,303,18,10.78.1.106,USA,Lake Amberhaven,-29.922601,7.543835,Password,Success,,0,False
303,2026-05-06 15:00:40.075603,906,1,437,1,172.18.84.46,USA,Gomeztown,85.8399325,111.468286,SSO,Success,,0,False
304,2026-05-06 16:08:40.075603,358,1399,93,19,172.21.122.222,USA,West Ruth,17.726451,-121.634999,SSO,Success,,0,False
305,2026-05-06 18:04:40.075603,1,153,98,5,192.168.60.228,USA,Piercemouth,2.268566,154.26539,SSO,Success,,0,False
306,2026-05-06 18:42:40.075603,659,637,171,5,10.18.5.27,USA,North Deborahfort,63.40868,166.169078,SSO,Success,,0,False
307,2026-05-06 19:09:40.075603,210,1108,417,13,172.30.180.37,USA,Heatherville,-6.845948,-81.474255,SSO,Failure,,0,False
308,2026-05-06 19:40:40.075603,806,333,16,16,192.168.107.159,USA,Port Heatherchester,-61.2898475,3.264636,Password,Success,,0,False
309,2026-05-06 22:00:40.075603,155,178,173,26,203.185.18.13,Mali,Krystalmouth,-18.1320295,-165.331942,SSO,Success,,5,True
310,2026-05-06 22:54:40.075603,597,965,480,30,192.168.93.70,USA,Smithhaven,36.3005805,86.174119,MFA,Success,,0,False
311,2026-05-06 23:05:40.075603,584,343,281,26,192.168.175.106,USA,Cindymouth,49.289018,85.969804,Password,Success,,0,False
312,2026-05-06 23:41:40.075603,627,10,2,17,172.23.36.145,USA,Cherylview,-71.643944,150.965022,SSO,Success,,0,False
313,2026-05-07 00:13:40.075603,286,127,331,27,192.168.88.211,USA,West Holly,-15.192663,-145.38849,Password,Success,,0,False
314,2026-05-07 00:39:40.075603,805,367,218,18,192.168.201.29,USA,New Michael,19.521248,-122.86264,MFA,Success,,0,False
315,2026-05-07 01:21:40.075603,968,936,9,1,172.26.170.30,USA,Joyceberg,-71.54572,-129.365039,MFA,Success,,0,False
316,2026-05-07 02:38:40.075603,89,1485,121,15,192.168.33.197,USA,Morrisonborough,30.8862705,116.605644,SSO,Success,,0,False
317,2026-05-07 03:31:40.075603,385,361,193,22,172.21.166.170,USA,Acevedoberg,58.8434535,-2.956383,MFA,Success,,0,False
318,2026-05-07 03:58:40.075603,936,986,307,16,192.168.164.134,USA,New Henrytown,-8.795292,111.376777,Password,Failure,,0,False
319,2026-05-07 04:21:40.075603,784,925,173,4,172.31.248.151,USA,Alexandermouth,-84.4139775,-90.766625,SSO,Success,,0,False
320,2026-05-07 04:24:40.075603,73,972,41,14,172.22.202.5,USA,Brownton,-0.66883,-153.955672,SSO,Success,,0,False
321,2026-05-07 05:54:40.075603,794,168,296,8,10.219.144.217,USA,Kimberlyside,-14.983478,86.639665,SSO,Success,,0,False
322,2026-05-07 06:54:40.075603,94,1641,177,27,10.81.251.96,USA,Port Isabellamouth,37.987364,113.9046,Password,Success,,0,False
323,2026-05-07 08:15:40.075603,814,1033,331,10,10.153.102.227,USA,Claytonton,10.2082905,-113.191931,MFA,Success,,0,False
324,2026-05-07 08:17:40.075603,621,1580,382,22,172.24.232.128,USA,East Morganview,46.907665,113.552614,Password,Success,,0,False
325,2026-05-07 08:49:40.075603,710,494,228,24,172.28.216.153,USA,Lake Jodiberg,-34.7476375,58.038552,MFA,Success,,0,False
326,2026-05-07 10:31:40.075603,704,858,481,3,192.168.106.229,USA,Moralesmouth,-26.4072235,99.402865,SSO,Success,,0,False
327,2026-05-07 10:56:40.075603,685,1136,34,11,172.31.221.43,USA,Nicholasborough,-31.4129625,60.244018,Password,Success,,0,False
328,2026-05-07 11:31:40.075603,91,787,202,15,192.168.249.116,USA,New Bryanton,83.4435715,-168.361236,Password,Success,,0,False
329,2026-05-07 12:13:40.075603,16,380,118,6,10.248.208.190,USA,Bennettview,-65.120985,-19.67394,Password,Failure,,0,False
330,2026-05-07 14:12:40.075603,744,1483,105,12,10.119.200.160,USA,Frankland,55.0363695,139.143439,SSO,Success,,0,False
331,2026-05-07 14:23:40.075603,84,837,216,17,10.45.89.111,USA,Johnfort,26.0922445,46.384571,Password,Success,,0,False
332,2026-05-07 15:03:40.075603,856,65,84,13,192.168.226.182,USA,Baileybury,-70.117284,-69.402666,Password,Success,,0,False
333,2026-05-07 15:26:40.075603,546,1267,210,6,117.3.107.166,Singapore,East Ashleymouth,-71.241065,-92.978823,SSO,Success,,7,True
334,2026-05-07 15:55:40.075603,273,372,198,4,172.31.77.191,USA,South Brendan,-59.3936175,-0.376451,MFA,Success,,0,False
335,2026-05-07 18:03:40.075603,878,460,391,21,172.23.133.51,USA,Richardberg,-1.176528,119.255383,Password,Success,,0,False
336,2026-05-07 18:26:40.075603,808,217,388,13,10.110.108.248,USA,West Joshua,-83.9447235,35.358016,MFA,Success,,0,False
337,2026-05-07 18:44:40.075603,26,1648,422,9,172.23.155.133,USA,East Kevinshire,36.1181915,61.340521,MFA,Success,,0,False
338,2026-05-07 19:23:40.075603,82,755,374,18,172.23.174.157,USA,North Nancy,-65.406148,85.673351,MFA,Success,,0,False
339,2026-05-07 19:55:40.075603,575,12,171,7,192.168.247.71,USA,New Garyville,70.923083,150.247366,SSO,Success,,0,False
340,2026-05-07 20:34:40.075603,783,1036,414,6,192.168.58.113,USA,Aliciaton,-74.945479,169.765116,Password,Success,,0,False
341,2026-05-07 22:04:40.075603,171,405,225,28,172.22.243.31,USA,Andreaburgh,87.0738415,26.314391,Password,Failure,,0,False
342,2026-05-07 22:12:40.075603,401,1199,20,26,192.168.147.41,USA,South Patrickbury,-82.2004025,-96.494744,MFA,Success,,0,False
343,2026-05-07 23:10:40.075603,508,1088,421,12,192.168.129.25,USA,Sanchezhaven,20.908835,160.145467,Password,Success,,0,False
344,2026-05-08 01:55:40.075603,890,756,167,14,192.168.201.251,USA,West Tammieville,-81.571386,-91.938998,MFA,Success,,0,False
345,2026-05-08 02:07:40.075603,151,1100,234,17,172.28.95.15,USA,Lake Brittanyside,-35.4013935,81.377431,SSO,Success,,0,False
346,2026-05-08 02:25:40.075603,744,1515,300,22,192.168.50.79,USA,Bowersside,83.824766,19.468748,Password,Success,,0,False
347,2026-05-08 02:28:40.075603,100,811,112,7,192.168.157.196,USA,Dixonfurt,68.2591025,120.748468,Password,Success,,0,False
348,2026-05-08 04:09:40.075603,912,1139,469,17,172.16.59.253,USA,Katherineland,-84.7171185,-149.614664,SSO,Failure,,0,False
349,2026-05-08 04:17:40.075603,936,517,20,1,10.37.152.115,USA,Jessicashire,-16.9052085,46.143204,SSO,Success,,0,False
350,2026-05-08 04:48:40.075603,98,505,433,14,172.18.94.110,USA,Evanston,-47.286187,132.480505,Password,Success,,0,False
351,2026-05-08 05:23:40.075603,172,573,461,18,192.168.106.146,USA,Port Kimberly,-38.2595745,-92.918889,Password,Success,,0,False
352,2026-05-08 08:25:40.075603,846,940,343,6,10.62.56.23,USA,Lake Audrey,-88.281714,25.747606,MFA,Success,,0,False
353,2026-05-08 08:59:40.075603,81,363,176,10,172.30.78.28,USA,Davischester,-57.704657,131.183163,MFA,Failure,,0,False
354,2026-05-08 09:06:40.075603,754,1285,377,1,10.118.124.8,USA,Jacquelinemouth,66.848658,-64.298488,Password,Failure,,0,False
355,2026-05-08 09:07:40.075603,690,809,11,24,10.82.220.18,USA,Kirkmouth,17.5367685,-42.183838,SSO,Success,,0,False
356,2026-05-08 09:30:40.075603,450,370,145,2,172.22.223.191,USA,West Taylor,33.696048,14.456683,MFA,Success,,0,False
357,2026-05-08 10:33:40.075603,713,1794,53,8,172.16.51.56,USA,Reneefort,62.26671,68.915392,MFA,Success,,0,False
358,2026-05-08 10:44:40.075603,636,1113,461,19,192.168.191.155,USA,Lewischester,-16.237493,-80.29584,MFA,Success,,0,False
359,2026-05-08 13:28:40.075603,826,1561,55,8,10.132.202.121,USA,Lake Kimberlytown,-52.1919875,78.692564,Password,Success,,0,False
360,2026-05-08 13:56:40.075603,589,1039,197,22,192.168.84.28,USA,West Williamberg,70.7371515,3.42188,MFA,Failure,,0,False
361,2026-05-08 14:02:40.075603,437,1599,434,1,192.168.207.16,USA,Alexanderton,-64.366955,-148.56074,Password,Success,,0,False
362,2026-05-08 14:16:40.075603,312,1259,467,4,10.166.176.97,USA,South Glenn,-17.152818,47.45033,Password,Success,,0,False
363,2026-05-08 16:06:40.075603,376,1733,264,24,172.27.212.197,USA,South Megan,-53.273875,44.423646,SSO,Success,,0,False
364,2026-05-08 17:12:40.075603,467,1493,106,6,154.70.92.203,Greenland,South Aaronshire,5.7361705,104.867415,Password,Failure,Invalid Password,2,True
365,2026-05-08 17:53:40.075603,482,838,41,21,10.33.180.240,USA,Travismouth,23.03929,126.863536,MFA,Success,,0,False
366,2026-05-08 19:30:40.075603,158,192,257,18,10.52.248.200,USA,South Margaretton,-13.500926,-58.619465,Password,Success,,0,False
367,2026-05-08 20:17:40.075603,85,860,428,28,10.195.78.96,USA,South Michael,26.6033335,175.286175,Password,Success,,0,False
